amount,hour_of_day,day_of_week,merchant_category,country,device_type,is_foreign_transaction,distance_from_home_km,num_transactions_last_24h,avg_transaction_amount_30d,account_age_days,is_new_device,card_present,is_fraud,transaction_id
1213.36,3,5,online_retail,DE,atm,1,6.77,9,72.28,2182,1,0,1,TXN116832
101.0,19,2,utilities,IN,mobile_app,1,13.12,2,43.3,2560,0,1,0,TXN116833
106.48,14,5,healthcare,US,mobile_app,0,32.51,1,91.81,1079,0,0,0,TXN116834
52.11,16,5,healthcare,US,web_chrome,0,19.65,2,72.72,1211,0,0,0,TXN116835
28.36,16,3,fuel,US,mobile_app,0,5.62,1,75.19,2469,0,0,0,TXN116836
80.91,12,2,grocery,DE,web_chrome,1,3.57,0,152.16,852,0,1,0,TXN116837
180.36,7,3,restaurant,IN,mobile_app,1,36.95,2,106.44,461,0,1,0,TXN116838
14.09,9,0,electronics,US,web_chrome,0,0.67,1,92.48,2420,0,0,0,TXN116839
40.55,17,6,jewelry,IN,mobile_app,1,8.29,3,115.84,1939,0,1,0,TXN116840
68.3,23,5,fuel,US,pos_terminal,0,16.74,4,103.02,2795,0,0,0,TXN116841
38.25,16,1,entertainment,BR,web_chrome,1,33.76,0,125.66,513,0,1,0,TXN116842
64.54,19,5,utilities,DE,web_safari,1,40.5,1,103.65,2612,0,1,0,TXN116843
53.45,22,6,electronics,US,pos_terminal,0,38.23,3,82.56,571,0,0,0,TXN116844
20.7,18,1,travel,US,mobile_app,0,27.33,3,53.07,2240,0,0,0,TXN116845
98.04,9,2,restaurant,US,web_chrome,0,29.41,1,100.63,1067,0,1,0,TXN116846
243.97,14,5,electronics,SG,mobile_app,1,24.25,1,52.57,1229,0,1,0,TXN116847
175.0,1,5,online_retail,US,web_chrome,0,25.43,0,52.97,1976,0,0,0,TXN116848
125.76,13,6,travel,US,atm,0,23.67,2,45.32,2809,0,0,0,TXN116849
39.39,14,5,jewelry,US,web_safari,0,12.7,5,57.38,1795,0,1,0,TXN116850
124.21,22,5,grocery,DE,web_chrome,1,25.88,1,56.75,2921,0,1,0,TXN116851
40.26,10,6,grocery,US,web_chrome,0,7.16,4,139.2,2212,0,1,0,TXN116852
49.22,12,6,jewelry,AU,pos_terminal,1,35.84,4,103.92,1414,0,1,0,TXN116853
486.76,23,3,online_retail,GB,atm,1,747.56,6,112.51,2996,1,0,1,TXN116854
63.35,4,1,fuel,US,web_chrome,0,8.71,4,47.07,1717,0,0,0,TXN116855
104.22,11,2,restaurant,FR,web_chrome,1,27.12,1,104.13,2830,0,1,0,TXN116856
29.68,10,2,grocery,SG,mobile_app,1,30.7,0,75.74,1659,0,0,0,TXN116857
43.22,8,0,travel,US,mobile_app,0,5.25,1,99.92,1321,0,1,0,TXN116858
64.44,21,1,jewelry,AU,web_safari,1,27.82,1,97.41,525,0,1,0,TXN116859
198.34,12,5,restaurant,US,web_chrome,0,16.98,1,87.2,1781,0,1,0,TXN116860
82.77,20,0,jewelry,FR,web_chrome,1,17.32,0,103.34,2732,0,0,0,TXN116861
165.08,18,4,jewelry,US,atm,0,41.39,0,-1.46,805,0,1,0,TXN116862
90.46,18,0,travel,US,web_chrome,0,42.52,4,64.84,2020,0,0,0,TXN116863
74.77,13,0,fuel,DE,web_chrome,1,4.21,1,56.14,1966,0,0,0,TXN116864
27.41,17,1,grocery,AU,mobile_app,1,22.35,4,100.61,34,0,1,0,TXN116865
92.61,11,2,entertainment,US,web_safari,0,8.77,5,86.39,49,0,0,0,TXN116866
83.15,8,0,online_retail,US,mobile_app,0,49.12,3,89.22,422,0,0,0,TXN116867
38.09,6,0,restaurant,US,web_safari,0,14.78,2,16.3,1859,0,1,0,TXN116868
103.79,17,0,healthcare,CA,mobile_app,1,22.83,2,85.82,775,0,0,0,TXN116869
119.49,18,3,travel,US,web_chrome,0,5.17,3,5.85,389,0,1,0,TXN116870
154.35,14,0,fuel,FR,mobile_app,1,26.61,3,8.19,537,1,1,0,TXN116871
342.76,21,1,jewelry,IN,mobile_app,1,461.57,3,75.38,357,1,0,1,TXN116872
32.57,10,1,fuel,US,mobile_app,0,9.72,1,58.62,2608,1,1,0,TXN116873
25.88,13,3,online_retail,US,mobile_app,0,4.05,3,77.31,255,0,0,0,TXN116874
73.54,18,0,online_retail,SG,web_chrome,1,25.92,1,111.8,1979,0,1,0,TXN116875
92.57,22,6,utilities,US,mobile_app,0,45.72,4,110.14,2714,0,0,0,TXN116876
83.23,17,4,jewelry,US,web_safari,0,23.83,3,127.56,534,0,1,0,TXN116877
97.36,19,3,utilities,FR,mobile_app,1,1.94,1,71.35,1210,0,1,0,TXN116878
40.91,19,0,fuel,US,web_chrome,0,12.18,1,65.74,2841,0,1,0,TXN116879
113.46,16,2,electronics,US,web_chrome,0,14.88,1,59.04,2748,0,0,0,TXN116880
108.92,10,6,utilities,IN,web_chrome,1,8.89,2,93.21,945,1,1,0,TXN116881
96.4,10,4,healthcare,US,web_safari,0,28.35,0,31.17,1204,0,1,0,TXN116882
100.95,22,0,electronics,US,atm,0,7.01,4,74.52,1045,0,0,0,TXN116883
54.75,16,5,travel,US,mobile_app,0,6.74,3,61.35,395,0,1,0,TXN116884
90.7,20,2,utilities,IN,mobile_app,1,17.44,1,43.14,502,0,0,0,TXN116885
103.76,19,0,online_retail,DE,mobile_app,1,24.75,2,114.15,2242,0,1,0,TXN116886
32.79,5,4,healthcare,US,pos_terminal,0,0.41,1,40.6,2158,0,0,0,TXN116887
11.37,19,3,travel,US,mobile_app,0,8.75,0,96.46,775,0,0,0,TXN116888
62.53,22,2,restaurant,DE,web_chrome,1,10.76,2,44.8,228,0,0,0,TXN116889
922.88,5,1,electronics,GB,mobile_app,1,512.15,13,57.44,42,0,0,1,TXN116890
300.14,23,0,electronics,GB,web_chrome,1,199.09,4,123.66,2548,1,0,1,TXN116891
163.71,11,4,restaurant,US,mobile_app,0,4.26,2,74.13,2752,0,1,0,TXN116892
212.88,20,4,restaurant,US,mobile_app,0,19.43,3,91.93,69,0,0,0,TXN116893
42.27,19,1,online_retail,US,pos_terminal,0,29.32,1,138.05,1033,0,1,0,TXN116894
91.8,14,3,grocery,CA,mobile_app,1,50.21,7,41.04,318,0,1,0,TXN116895
225.14,13,3,electronics,US,web_safari,0,43.56,1,84.7,2644,0,1,0,TXN116896
54.11,19,1,healthcare,GB,mobile_app,1,23.68,5,61.99,2077,0,1,0,TXN116897
49.72,17,0,restaurant,US,mobile_app,0,9.8,1,107.02,1711,0,0,0,TXN116898
105.2,14,0,electronics,GB,mobile_app,1,2.72,2,62.32,282,0,1,0,TXN116899
82.44,0,0,travel,US,mobile_app,0,0.13,3,96.81,2134,0,0,0,TXN116900
141.21,18,2,fuel,IN,mobile_app,1,1.64,2,114.56,2731,0,1,0,TXN116901
82.68,5,0,entertainment,US,mobile_app,0,7.25,2,63.9,1542,0,0,0,TXN116902
155.08,4,4,online_retail,US,mobile_app,0,36.67,2,82.38,215,0,0,0,TXN116903
74.2,20,5,online_retail,US,mobile_app,0,41.92,2,84.09,950,1,1,0,TXN116904
35.27,19,1,electronics,FR,mobile_app,1,38.83,0,74.68,57,0,1,0,TXN116905
121.42,23,3,travel,US,web_chrome,0,0.38,2,78.71,999,0,1,0,TXN116906
180.28,10,3,restaurant,GB,web_chrome,1,22.26,3,78.81,1544,0,1,0,TXN116907
64.25,20,6,healthcare,IN,web_chrome,1,20.88,2,110.84,2224,0,0,0,TXN116908
67.9,8,0,travel,US,web_chrome,0,3.22,2,52.36,1539,0,0,0,TXN116909
64.65,8,2,jewelry,US,mobile_app,0,7.67,0,141.18,1496,0,1,0,TXN116910
85.13,19,0,utilities,IN,mobile_app,1,44.4,5,104.35,1261,0,0,0,TXN116911
56.83,14,5,utilities,GB,web_chrome,1,3.33,3,37.94,2086,0,0,0,TXN116912
51.71,17,4,electronics,US,web_chrome,0,0.04,1,96.53,974,0,0,0,TXN116913
159.2,20,1,online_retail,US,mobile_app,0,11.07,2,35.71,2077,0,0,0,TXN116914
35.97,8,1,restaurant,US,mobile_app,0,11.28,1,41.0,2155,0,1,0,TXN116915
102.13,21,0,grocery,US,mobile_app,0,19.36,6,59.75,1643,0,1,0,TXN116916
879.94,15,5,electronics,BR,web_chrome,1,357.81,11,37.73,922,1,0,1,TXN116917
431.74,20,0,grocery,GB,web_safari,1,370.57,6,127.9,1318,0,0,1,TXN116918
6.32,9,4,jewelry,US,pos_terminal,0,20.07,8,149.38,199,0,1,0,TXN116919
94.84,20,0,healthcare,DE,web_safari,1,29.11,3,139.88,1832,0,1,0,TXN116920
74.52,13,2,fuel,US,mobile_app,0,19.72,2,138.13,1362,0,1,0,TXN116921
61.79,18,3,travel,US,mobile_app,0,18.93,1,137.16,1197,1,1,0,TXN116922
318.4,18,0,entertainment,CA,web_chrome,1,29.4,2,77.82,474,0,1,0,TXN116923
74.38,23,4,online_retail,US,mobile_app,0,20.94,1,62.02,638,0,0,0,TXN116924
23.85,19,5,travel,US,mobile_app,0,27.69,1,44.22,426,0,0,0,TXN116925
229.4,19,6,travel,US,mobile_app,0,1.52,2,40.19,388,0,1,0,TXN116926
70.43,14,2,grocery,SG,pos_terminal,1,18.98,1,69.27,91,0,1,0,TXN116927
69.91,9,1,entertainment,US,pos_terminal,0,33.53,2,69.49,2875,0,0,0,TXN116928
168.37,17,5,fuel,US,web_safari,0,27.9,1,56.85,129,0,1,0,TXN116929
110.04,12,0,restaurant,US,web_chrome,0,32.08,2,41.95,1425,0,1,0,TXN116930
161.55,18,1,entertainment,US,mobile_app,0,46.9,2,111.24,2459,0,0,0,TXN116931
40.99,16,4,utilities,US,mobile_app,0,24.43,2,85.18,159,0,1,0,TXN116932
167.12,17,2,healthcare,US,web_safari,0,4.65,0,88.23,2071,0,0,0,TXN116933
90.59,19,4,travel,FR,mobile_app,1,12.74,4,53.05,1156,0,1,0,TXN116934
28.94,12,6,online_retail,US,pos_terminal,0,26.44,2,23.15,1702,1,0,0,TXN116935
64.75,22,0,travel,IN,mobile_app,1,23.54,5,86.84,2235,0,1,0,TXN116936
35.56,2,2,travel,CA,pos_terminal,1,7.75,1,89.25,2985,0,0,0,TXN116937
144.67,18,4,electronics,US,web_safari,0,12.82,3,46.64,289,0,0,0,TXN116938
8.69,22,6,entertainment,US,mobile_app,0,44.54,1,97.47,278,0,1,0,TXN116939
130.32,13,0,electronics,US,web_chrome,0,25.25,4,89.73,121,0,1,0,TXN116940
43.61,16,0,healthcare,US,web_safari,0,0.63,0,31.89,116,0,1,0,TXN116941
37.44,3,1,entertainment,US,mobile_app,0,26.41,4,78.11,1647,0,1,0,TXN116942
77.92,21,3,online_retail,US,mobile_app,0,38.11,3,92.42,1860,0,1,0,TXN116943
11.74,21,1,travel,GB,mobile_app,1,5.09,3,49.4,947,0,0,0,TXN116944
6.9,8,1,entertainment,AU,web_chrome,1,20.87,1,94.76,2740,0,0,0,TXN116945
88.35,11,1,entertainment,US,pos_terminal,0,26.77,0,111.28,305,0,0,0,TXN116946
45.27,20,2,travel,US,mobile_app,0,43.81,2,97.6,97,0,0,0,TXN116947
37.74,1,2,electronics,US,web_chrome,0,13.14,3,90.43,1299,0,0,0,TXN116948
121.43,22,3,online_retail,US,web_chrome,0,31.07,3,92.92,2222,0,0,0,TXN116949
241.1,21,3,fuel,GB,mobile_app,1,6.02,2,133.75,1999,0,1,0,TXN116950
54.36,21,3,travel,US,mobile_app,0,1.2,2,81.65,906,0,0,0,TXN116951
8.96,11,5,jewelry,US,mobile_app,0,45.18,4,101.54,1603,0,0,0,TXN116952
155.01,18,2,fuel,IN,web_chrome,1,3.47,0,85.63,1999,0,1,0,TXN116953
53.23,13,4,jewelry,SG,web_chrome,1,18.41,2,104.23,2917,0,0,0,TXN116954
4.37,13,2,jewelry,US,web_safari,0,13.84,1,102.72,817,0,0,0,TXN116955
93.93,16,4,online_retail,AU,mobile_app,1,31.76,3,14.47,2864,0,1,0,TXN116956
188.83,14,6,utilities,US,web_chrome,0,65.61,1,31.51,760,0,1,0,TXN116957
104.27,15,5,entertainment,US,web_safari,0,25.27,0,60.02,395,0,1,0,TXN116958
83.33,11,5,utilities,US,web_safari,0,1.91,1,67.63,2961,0,0,0,TXN116959
85.36,9,3,utilities,US,atm,0,16.41,1,26.62,413,0,1,0,TXN116960
53.36,9,2,fuel,CA,mobile_app,1,21.17,1,101.99,2657,0,1,0,TXN116961
91.12,13,5,fuel,AU,mobile_app,1,11.02,2,16.23,2808,0,0,0,TXN116962
140.56,10,6,restaurant,BR,pos_terminal,1,14.98,3,117.86,1552,0,1,0,TXN116963
606.54,23,2,travel,BR,atm,1,373.03,8,141.48,631,1,0,1,TXN116964
51.32,18,0,travel,NG,mobile_app,1,36.7,2,17.03,267,0,1,0,TXN116965
45.52,9,4,travel,US,mobile_app,0,5.49,1,82.35,2674,0,0,0,TXN116966
249.86,19,1,healthcare,US,mobile_app,0,9.46,0,105.58,2244,0,1,0,TXN116967
71.66,15,0,entertainment,US,web_safari,0,21.48,4,112.12,281,0,1,0,TXN116968
39.71,11,0,grocery,US,web_chrome,0,19.13,1,63.01,350,0,0,0,TXN116969
161.39,20,6,entertainment,IN,mobile_app,1,23.1,2,41.63,784,0,1,0,TXN116970
369.74,23,6,online_retail,NG,web_chrome,1,645.43,7,48.9,1212,1,0,1,TXN116971
137.19,22,0,healthcare,CA,mobile_app,1,15.33,1,110.39,2665,0,1,0,TXN116972
17.35,3,0,jewelry,CA,mobile_app,1,47.19,1,150.57,1588,0,1,0,TXN116973
15.06,19,6,healthcare,US,mobile_app,0,25.61,3,77.07,702,0,1,0,TXN116974
218.5,16,2,restaurant,CA,mobile_app,1,16.26,3,65.13,1574,0,0,0,TXN116975
65.51,9,4,travel,SG,mobile_app,1,3.77,1,109.34,2722,0,0,0,TXN116976
39.18,12,2,restaurant,US,atm,0,23.0,0,51.51,579,0,1,0,TXN116977
13.06,20,1,travel,FR,web_chrome,1,36.75,2,76.51,774,0,1,0,TXN116978
7.24,22,3,jewelry,CA,mobile_app,1,16.83,3,87.33,2474,0,1,0,TXN116979
101.51,17,3,electronics,IN,web_chrome,1,15.4,2,98.18,945,0,1,0,TXN116980
104.32,21,3,utilities,GB,mobile_app,1,10.94,2,130.48,442,0,0,0,TXN116981
30.28,8,5,healthcare,US,web_chrome,0,6.41,1,107.78,2257,0,1,0,TXN116982
87.08,16,4,jewelry,US,mobile_app,0,4.14,1,35.95,2488,0,0,0,TXN116983
40.17,16,1,healthcare,CA,mobile_app,1,10.1,3,122.91,1774,0,1,0,TXN116984
58.01,15,3,healthcare,GB,mobile_app,1,24.36,1,52.84,2474,0,1,0,TXN116985
110.06,20,6,travel,CA,web_chrome,1,12.79,2,81.41,1229,0,1,0,TXN116986
55.82,20,1,fuel,US,mobile_app,0,17.06,5,46.75,2514,0,1,0,TXN116987
173.08,20,3,utilities,GB,web_chrome,1,69.33,3,118.52,1320,0,0,0,TXN116988
51.22,15,3,grocery,US,web_safari,0,40.1,3,68.83,2743,0,1,0,TXN116989
83.89,13,3,grocery,CA,atm,1,5.86,2,66.75,709,0,0,0,TXN116990
14.72,18,1,online_retail,AU,mobile_app,1,19.22,1,77.38,582,0,1,0,TXN116991
207.58,10,3,online_retail,GB,mobile_app,1,40.04,2,49.13,1646,0,1,0,TXN116992
24.21,16,5,electronics,US,mobile_app,0,28.21,1,63.92,2710,1,0,0,TXN116993
62.16,13,1,travel,US,web_chrome,0,16.8,2,63.74,1317,0,0,0,TXN116994
30.3,15,6,utilities,DE,web_safari,1,20.16,1,33.77,153,0,0,0,TXN116995
45.2,14,0,utilities,GB,mobile_app,1,26.8,3,28.28,806,0,0,0,TXN116996
179.89,17,0,healthcare,NG,web_safari,1,30.9,0,91.68,688,0,0,0,TXN116997
59.39,7,2,grocery,BR,web_chrome,1,20.63,1,76.01,2413,1,1,0,TXN116998
61.97,19,2,entertainment,DE,web_chrome,1,3.83,2,67.12,123,0,0,0,TXN116999
37.68,14,5,grocery,US,web_chrome,0,25.55,1,30.25,1181,0,1,0,TXN117000
13.82,14,5,online_retail,US,mobile_app,0,5.48,5,97.0,1651,0,1,0,TXN117001
145.97,13,0,entertainment,US,mobile_app,0,16.93,3,71.26,2198,0,1,0,TXN117002
68.16,0,3,restaurant,US,web_chrome,0,32.86,2,44.7,2513,0,1,0,TXN117003
36.22,14,4,online_retail,US,mobile_app,0,8.47,3,44.09,1289,0,1,0,TXN117004
44.56,17,2,entertainment,US,web_chrome,0,29.68,1,91.31,2160,0,1,0,TXN117005
50.55,8,5,travel,US,web_safari,0,0.06,2,57.75,2745,0,1,0,TXN117006
91.68,11,4,fuel,AU,atm,1,22.94,1,77.82,517,0,1,0,TXN117007
15.73,19,6,online_retail,SG,mobile_app,1,12.98,2,74.5,1127,0,1,0,TXN117008
30.05,19,0,utilities,IN,mobile_app,1,7.3,3,75.41,791,0,1,0,TXN117009
158.0,7,3,grocery,AU,pos_terminal,1,21.19,2,79.88,2549,0,0,0,TXN117010
105.43,11,0,restaurant,US,web_chrome,0,22.75,1,88.47,698,0,1,0,TXN117011
162.25,21,2,jewelry,US,web_chrome,0,26.64,5,87.16,117,0,1,0,TXN117012
75.07,15,1,online_retail,US,mobile_app,0,12.4,2,84.31,2745,0,0,0,TXN117013
106.61,9,5,jewelry,DE,web_chrome,1,24.35,1,90.37,357,0,0,0,TXN117014
27.86,18,3,entertainment,BR,mobile_app,1,20.84,1,85.73,924,0,1,0,TXN117015
45.38,9,6,fuel,US,web_chrome,0,7.97,3,123.49,1063,0,0,0,TXN117016
118.05,19,0,grocery,US,web_chrome,0,52.3,0,88.27,1332,0,1,0,TXN117017
54.79,13,1,entertainment,US,pos_terminal,0,33.18,3,64.9,1175,0,0,0,TXN117018
37.01,18,5,online_retail,CA,pos_terminal,1,7.81,2,60.05,1541,0,1,0,TXN117019
163.05,13,4,restaurant,US,web_chrome,0,44.09,1,-1.75,229,1,1,0,TXN117020
171.86,7,4,travel,NG,pos_terminal,1,14.78,0,99.84,1620,0,0,0,TXN117021
99.53,11,4,travel,FR,mobile_app,1,63.45,1,89.88,966,0,0,0,TXN117022
31.11,11,0,utilities,US,pos_terminal,0,6.14,1,103.21,53,0,1,0,TXN117023
92.95,18,6,jewelry,US,mobile_app,0,14.28,4,75.65,304,0,1,0,TXN117024
14.18,20,0,restaurant,US,pos_terminal,0,24.8,1,103.43,1542,0,1,0,TXN117025
55.77,14,0,jewelry,GB,mobile_app,1,3.37,5,107.17,1932,0,1,0,TXN117026
55.25,17,6,restaurant,SG,mobile_app,1,50.84,1,82.98,1527,0,1,0,TXN117027
44.96,16,2,jewelry,US,pos_terminal,0,19.89,2,57.67,1860,0,0,0,TXN117028
50.24,15,1,utilities,US,mobile_app,0,19.58,2,91.04,1055,0,1,0,TXN117029
41.41,21,0,utilities,US,mobile_app,0,48.74,1,54.3,823,0,1,0,TXN117030
21.8,15,4,jewelry,US,web_chrome,0,40.17,3,64.27,2591,0,1,0,TXN117031
65.06,11,4,fuel,BR,mobile_app,1,26.06,1,119.81,1875,0,0,0,TXN117032
53.3,16,5,grocery,IN,mobile_app,1,52.21,5,125.02,2959,0,0,0,TXN117033
49.46,20,4,utilities,GB,mobile_app,1,32.03,2,28.13,84,0,1,0,TXN117034
26.37,12,0,electronics,CA,web_safari,1,5.26,0,39.49,632,0,1,0,TXN117035
143.07,23,3,entertainment,US,web_chrome,0,12.36,3,85.38,245,0,1,0,TXN117036
179.13,8,1,healthcare,DE,atm,1,0.37,1,109.03,338,0,1,0,TXN117037
115.12,12,4,jewelry,AU,mobile_app,1,23.34,1,83.03,2484,0,0,0,TXN117038
29.73,20,6,travel,SG,web_chrome,1,14.93,0,59.1,464,0,0,0,TXN117039
61.18,7,3,entertainment,US,mobile_app,0,18.8,0,86.43,2530,0,1,0,TXN117040
194.78,12,1,grocery,DE,mobile_app,1,20.57,2,34.55,861,0,1,0,TXN117041
70.46,14,6,utilities,US,mobile_app,0,9.04,1,126.65,2711,0,0,0,TXN117042
29.53,10,6,travel,AU,web_safari,1,30.19,1,81.59,530,0,1,0,TXN117043
100.99,17,2,healthcare,US,web_safari,0,29.83,0,66.44,2651,0,1,0,TXN117044
131.01,18,2,online_retail,US,mobile_app,0,1.48,3,96.38,1708,0,0,0,TXN117045
59.1,15,2,healthcare,IN,web_chrome,1,1.48,4,117.83,800,0,1,0,TXN117046
31.92,9,5,grocery,US,mobile_app,0,25.71,1,117.96,719,0,1,0,TXN117047
220.53,20,2,fuel,US,pos_terminal,0,21.66,3,55.98,1555,0,0,0,TXN117048
118.13,20,0,utilities,GB,mobile_app,1,1.02,1,132.53,2963,0,1,0,TXN117049
66.58,16,6,entertainment,US,mobile_app,0,12.61,3,136.3,38,0,0,0,TXN117050
81.82,11,3,utilities,US,mobile_app,0,22.92,1,38.94,161,0,1,0,TXN117051
171.31,0,1,utilities,BR,web_chrome,1,14.91,3,97.89,1515,0,1,0,TXN117052
26.82,21,0,jewelry,US,web_chrome,0,32.9,3,73.56,1917,0,0,0,TXN117053
148.0,16,6,jewelry,AU,atm,1,28.33,3,138.68,1093,0,1,0,TXN117054
251.89,10,6,electronics,US,mobile_app,0,45.01,3,62.85,2750,0,1,0,TXN117055
58.74,9,1,restaurant,US,web_chrome,0,4.55,1,50.17,2986,0,1,0,TXN117056
266.13,15,1,utilities,IN,mobile_app,1,39.36,1,114.94,1132,0,1,0,TXN117057
147.41,7,5,fuel,US,web_chrome,0,43.75,2,102.08,772,0,0,0,TXN117058
47.82,12,4,entertainment,US,mobile_app,0,21.17,4,88.13,1809,0,0,0,TXN117059
32.5,12,6,entertainment,AU,mobile_app,1,5.59,1,21.83,2452,0,0,0,TXN117060
218.36,8,1,jewelry,SG,web_safari,1,20.03,1,72.62,2237,0,0,0,TXN117061
124.88,19,0,restaurant,DE,web_chrome,1,13.92,1,70.45,2050,0,0,0,TXN117062
215.7,14,4,online_retail,DE,web_chrome,1,8.27,2,59.31,1631,0,0,0,TXN117063
120.13,18,2,healthcare,US,web_chrome,0,23.47,2,115.5,755,0,1,0,TXN117064
80.81,18,4,restaurant,AU,mobile_app,1,44.7,1,61.92,1050,0,1,0,TXN117065
31.96,18,1,entertainment,US,web_chrome,0,16.78,0,62.87,259,0,0,0,TXN117066
274.76,13,0,fuel,CA,web_safari,1,15.12,1,52.18,2699,1,0,0,TXN117067
163.44,14,5,online_retail,NG,web_chrome,1,235.33,9,55.93,2719,1,0,1,TXN117068
122.25,8,2,travel,CA,mobile_app,1,20.7,0,86.08,2358,0,0,0,TXN117069
104.34,8,3,grocery,CA,mobile_app,1,32.02,4,85.05,816,0,1,0,TXN117070
96.7,12,1,electronics,US,mobile_app,0,20.19,0,46.29,2634,0,1,0,TXN117071
19.97,13,1,healthcare,US,web_safari,0,10.09,5,67.63,1688,0,1,0,TXN117072
32.82,13,2,entertainment,US,web_safari,0,26.47,0,34.87,2648,0,0,0,TXN117073
251.92,8,0,online_retail,GB,web_chrome,1,11.32,2,45.73,1825,0,1,0,TXN117074
19.16,19,5,restaurant,CA,mobile_app,1,16.74,5,103.72,1823,0,1,0,TXN117075
76.27,14,5,fuel,US,mobile_app,0,41.07,5,70.48,1985,0,1,0,TXN117076
47.77,14,0,electronics,US,mobile_app,0,9.21,2,104.36,1122,0,1,0,TXN117077
103.35,15,1,electronics,US,mobile_app,0,11.03,0,97.34,1663,0,0,0,TXN117078
74.35,14,5,utilities,US,mobile_app,0,18.39,0,97.32,387,0,1,0,TXN117079
86.9,3,4,grocery,US,mobile_app,0,19.85,3,84.14,1841,0,0,0,TXN117080
140.67,16,5,electronics,US,mobile_app,0,11.34,1,57.03,1980,0,1,0,TXN117081
40.41,20,6,jewelry,CA,atm,1,6.28,0,66.08,763,0,0,0,TXN117082
414.31,7,5,restaurant,US,mobile_app,0,19.36,3,77.61,2039,1,1,0,TXN117083
156.3,6,0,entertainment,IN,web_chrome,1,51.9,2,133.53,967,1,1,0,TXN117084
72.3,12,5,online_retail,US,mobile_app,0,17.26,1,60.34,2917,0,1,0,TXN117085
82.76,16,2,travel,US,web_safari,0,14.64,3,85.67,1177,0,1,0,TXN117086
147.91,18,3,grocery,US,mobile_app,0,4.31,4,65.67,966,0,0,0,TXN117087
115.22,8,2,healthcare,US,web_chrome,0,25.32,2,64.57,2418,0,0,0,TXN117088
30.18,13,4,fuel,US,mobile_app,0,5.39,2,92.37,2608,0,0,0,TXN117089
92.15,22,2,entertainment,US,web_safari,0,42.68,1,67.43,1239,0,1,0,TXN117090
69.09,10,4,electronics,US,mobile_app,0,27.88,1,98.13,188,0,1,0,TXN117091
81.32,20,6,grocery,US,web_chrome,0,24.04,2,89.89,922,0,1,0,TXN117092
49.89,15,0,electronics,US,mobile_app,0,24.23,1,117.95,616,0,1,0,TXN117093
26.21,13,0,restaurant,US,mobile_app,0,23.03,2,49.43,1681,0,1,0,TXN117094
141.92,16,3,entertainment,US,mobile_app,0,20.69,2,71.07,625,0,1,0,TXN117095
109.46,14,1,travel,AU,mobile_app,1,24.29,0,50.3,1433,0,0,0,TXN117096
40.31,16,4,healthcare,AU,atm,1,20.88,5,90.92,2353,0,0,0,TXN117097
92.85,20,4,entertainment,US,mobile_app,0,11.14,2,109.49,2841,0,1,0,TXN117098
108.17,11,1,fuel,FR,pos_terminal,1,30.45,2,82.03,832,0,1,0,TXN117099
128.13,9,6,healthcare,US,web_chrome,0,14.53,4,93.14,399,0,1,0,TXN117100
173.85,10,5,fuel,AU,web_safari,1,24.85,2,115.76,2978,0,0,0,TXN117101
73.85,17,0,jewelry,GB,mobile_app,1,0.76,2,88.18,1435,0,0,0,TXN117102
46.71,18,3,entertainment,US,web_safari,0,3.12,2,112.95,2175,0,1,0,TXN117103
86.88,16,0,entertainment,US,web_safari,0,5.41,4,47.21,2651,0,1,0,TXN117104
234.17,19,1,restaurant,US,atm,0,21.61,2,69.1,58,0,1,0,TXN117105
81.03,22,2,healthcare,AU,mobile_app,1,43.51,1,58.23,1426,0,1,0,TXN117106
120.39,10,5,utilities,US,pos_terminal,0,20.6,1,57.64,370,0,1,0,TXN117107
87.76,21,4,utilities,CA,mobile_app,1,3.55,1,83.68,708,0,1,0,TXN117108
52.66,21,6,entertainment,SG,mobile_app,1,9.78,1,114.18,1000,0,1,0,TXN117109
46.44,15,0,online_retail,US,web_safari,0,48.04,3,78.37,2166,0,1,0,TXN117110
145.51,19,3,jewelry,US,mobile_app,0,10.74,2,94.31,2886,0,0,0,TXN117111
1133.63,0,2,jewelry,AU,atm,1,723.95,9,65.44,2114,1,0,1,TXN117112
91.66,11,1,restaurant,IN,mobile_app,1,1.86,0,40.58,2594,0,1,0,TXN117113
308.65,15,5,electronics,AU,mobile_app,1,13.2,2,49.75,2293,0,1,0,TXN117114
96.03,18,5,online_retail,FR,mobile_app,1,26.51,0,22.91,2835,0,1,0,TXN117115
227.13,18,3,utilities,US,mobile_app,0,84.13,2,75.1,2290,0,0,0,TXN117116
30.92,22,3,restaurant,SG,web_safari,1,5.65,1,52.94,672,0,1,0,TXN117117
67.51,17,1,jewelry,CA,web_chrome,1,50.91,1,79.48,2638,0,1,0,TXN117118
161.92,18,0,grocery,DE,mobile_app,1,9.4,2,68.83,1593,0,1,0,TXN117119
155.9,11,4,grocery,US,mobile_app,0,28.02,2,124.78,1414,1,1,0,TXN117120
80.38,23,0,electronics,US,web_safari,0,26.74,4,73.91,2199,0,0,0,TXN117121
129.95,14,1,grocery,US,mobile_app,0,20.3,0,107.81,688,0,1,0,TXN117122
176.77,17,2,restaurant,BR,pos_terminal,1,24.61,0,134.6,1823,0,1,0,TXN117123
37.05,10,1,jewelry,US,pos_terminal,0,22.46,2,105.57,1540,0,0,0,TXN117124
